Date,TVL,price,market_cap,total_volume,StablesMCap,StakingRewards,StakedAmount,Liquidity,InterestRate
2023-08-17,67461072.71599095,0.7324023075631011,688502020.4373454,21134609.861888938,53127621.0,5.3033799193327456,679945025.004049,3.069651102616077,5.33
2023-08-18,64872425.31411931,0.6810185218356141,641258438.2370665,24659268.701747507,53223460.0,5.300472003656534,680634340.8462813,3.8454493900369124,5.33
2023-08-19,65179059.67568283,0.700334318312479,658903646.8533444,19554616.021299865,53305368.0,5.3183176363827895,693627684.0562176,2.9677504616471237,5.33
2023-08-20,65682175.66136128,0.7081565905436576,666438378.487956,12846996.685921935,53314336.0,5.316089542785306,694199228.7832474,1.9277096128631956,5.33
2023-08-21,65704135.78644812,0.7100750059712957,668754707.6354766,15726829.8857389,53393304.0,5.312425695136145,694414034.9237106,2.3516589425358103,5.33
2023-08-22,64429999.28804791,0.6985044762837468,657568718.0092919,22175617.42229065,53264437.0,5.306302530691823,695345803.0178773,3.3723650190393166,5.33
2023-08-23,64004151.82925891,0.6885701321908235,647985686.6370634,17951491.068067614,53297380.0,5.300657950780305,694091307.7890501,2.770353024498555,5.33
2023-08-24,65318132.778443575,0.7076999871717432,665985770.8018365,15053708.472747851,53268561.0,5.297553590020926,694350101.7217656,2.260364880562451,5.33
2023-08-25,64818665.92782314,0.6931160446372422,653089264.5229315,15497819.65426362,52985629.0,5.293854546946424,695229534.7887118,2.373001746642469,5.33
2023-08-26,64363143.879388265,0.6963826851952795,655498132.160121,15121576.912234008,53268881.0,5.291458363509518,695425159.6941838,2.3068832953653944,5.33
2023-08-27,63918816.53495934,0.6806319238030483,640636265.6483092,42500252.9258648,53195249.0,5.288470477114206,695633539.1749401,6.634069159799362,5.33
2023-08-28,64728285.84868208,0.6989347718894374,657946623.9560286,14071048.23966804,53257454.0,5.284229490458396,695736758.3419998,2.1386306620228854,5.33
2023-08-29,65060901.410903245,0.7059469829673896,665824191.8179623,15962529.6308791,53365299.0,5.276614314964665,696051020.2183349,2.397409079909684,5.33
2023-08-30,66963669.67096181,0.7295040571827394,685933987.7323536,18660377.20256327,53203199.0,5.269005577028104,696009183.1060892,2.7204333851793936,5.33
2023-08-31,66054230.90178502,0.7146498187673135,673217661.2246866,12417296.83629293,53294803.0,5.263034650259075,696112694.9250531,1.8444698574460978,5.33
2023-09-01,64452765.48611083,0.685888395083065,647304225.6902195,15710195.959077789,53258880.0,5.2537778501275705,696358937.2577912,2.427018909435672,5.33
2023-09-02,63854793.32174976,0.6820686125963192,643650210.7133937,16004217.031216504,53374680.0,5.244088236165177,696676482.5235335,2.486477401052682,5.33
2023-09-03,64101048.64143808,0.688100512240072,649064998.2664086,13565080.339635927,53298829.0,5.239252156473636,696776765.0498884,2.089941743256373,5.33
2023-09-04,64385058.2873069,0.687133851642183,648520656.3204173,13645909.288077531,53147629.0,5.232547300034562,696728725.5086733,2.1041595445088555,5.33
2023-09-05,64676823.69879562,0.6961448385913857,656375034.7636539,13363742.429914024,53248350.0,5.230438051089936,696805281.7020046,2.035991883013346,5.33
2023-09-06,64753533.7870288,0.6989979471790368,659370373.0921272,16675801.534543864,53266325.0,5.230306896437383,696883134.8751607,2.5290492589684375,5.33
2023-09-07,64515000.36887791,0.6922239497344758,652554559.0082233,13989331.035745377,53266279.0,5.231858387355869,696470569.0902971,2.143779526574281,5.33
2023-09-08,64878077.25282266,0.6954152690399776,655595750.5131698,14518807.504178695,53342549.0,5.234031523134536,696690003.097707,2.2145975615025035,5.33
2023-09-09,64744749.83889213,0.6959651159287706,656470202.4297733,13622271.92017166,53302192.0,5.235697841154616,696406138.3803569,2.0750784833419638,5.33
2023-09-10,64606522.93718065,0.69555884277733,656528298.3320547,10050610.190607682,52984058.0,5.240684434818017,696949232.5122352,1.530872350231025,5.33
2023-09-11,63627396.32490604,0.6755622050760292,637693621.2650387,20978029.19649626,53249921.0,5.243390691912563,697054317.3398176,3.289672108508884,5.33
2023-09-12,61985656.19937754,0.6411979865428387,605109384.1448075,23211616.72755214,53213114.0,5.244760682350018,697111901.0485866,3.8359373256715874,5.33
2023-09-13,62292823.78186231,0.6363424473186875,600191569.4111603,25544375.69328124,53144703.0,5.246414542199715,696985009.6593535,4.256037071354147,5.33
2023-09-14,62550140.72682408,0.6443961498774634,608510462.9116951,17745281.61324886,53071698.0,5.241012109110279,696983786.1205504,2.9161834832450517,5.33
2023-09-15,62966475.243993126,0.654208104884939,617825249.9933381,16416334.168207822,52936364.0,5.227596184928183,697013277.1144452,2.657116096887403,5.33
2023-09-16,63765866.0944536,0.6752622725577312,637856288.1189848,15012877.31104491,53362903.0,5.213414451549849,697509276.3174324,2.353645733479769,5.33
2023-09-17,63720802.18517826,0.6815004716023155,644601188.081943,18633076.102811743,52665327.0,5.202526487327941,697749960.6295193,2.8906363263548727,5.33
2023-09-18,62884637.78213057,0.6584733700717333,620842864.0108744,17675202.176751845,53241081.0,5.196628636573304,697756037.633359,2.8469687261223404,5.33
2023-09-19,63658646.55602469,0.6694544266377296,632528726.598464,15276568.753776891,53320519.0,5.189190316885736,698706944.7124078,2.4151580966020885,5.33
2023-09-20,64135475.2197573,0.6796459582667059,641470811.2892104,12003065.220325258,53373994.0,5.185630440365673,698698267.2887785,1.8711787051076925,5.33
2023-09-21,64507961.94221655,0.6750580204723511,637958190.1450626,15508392.232154949,53134856.0,5.186297979476315,698900084.9054815,2.430941787678682,5.33
2023-09-22,63619820.58327165,0.6575651781850731,621851460.3264085,16739304.417204484,52951380.0,5.186485931632815,699094291.9958515,2.6918493378495985,5.33
2023-09-23,63977087.77648451,0.667375338893916,630625450.259848,12622532.497325582,53180212.0,5.187674280759795,698635078.0445005,2.0015894525228077,5.33
2023-09-24,63720416.42854479,0.665179974605782,628669672.4484632,11123532.491819322,53288698.0,5.189408768114691,698707813.0334204,1.7693763480743065,5.33
2023-09-25,63270367.71123242,0.6498143739640927,614762543.4446483,8874758.662516877,52763901.0,5.189132053705292,698913584.2566837,1.4436075777794908,5.33
2023-09-26,63665211.7971056,0.6578068321462491,621531285.8522744,17294552.414967116,53412993.0,5.187351902615285,698750525.6981527,2.7825714985935055,5.33
2023-09-27,63389028.401414745,0.6550762533591563,619675986.990409,13383106.909476854,53441366.0,5.1888797360944565,698856171.5507278,2.1596942903136878,5.33
2023-09-28,63524270.001824535,0.6523219066809297,617001451.1578104,14957067.726675363,52948819.0,5.186137199090844,699715366.0687304,2.424154383852461,5.33
2023-09-29,63946409.91541777,0.6671280130778264,631452696.0556816,18572818.94086676,53205041.0,5.187017704175897,699985204.4227171,2.9412842888913735,5.33
2023-09-30,64283476.78114051,0.6801236244230616,642079806.9467689,20897373.326738022,53346393.0,5.1875500075978325,700126946.9840086,3.254637990580897,5.33
2023-10-01,64350185.51651488,0.681184445976866,645635805.5903558,9075885.55977416,53244633.0,5.188028784752222,700822055.559571,1.4057283504398215,5.33
2023-10-02,65117240.01077549,0.7052697019337636,668193346.114571,14386271.752454603,52784122.0,5.185962563892656,700525646.5410869,2.153010327940003,5.33
2023-10-03,64315809.97106388,0.6788367565973983,642327007.579895,32251300.886611942,52846428.0,5.185651636015862,700753884.1424625,5.021009626876137,5.33
2023-10-04,64217919.73163215,0.6708818886701532,635112977.2197866,18551546.918056857,53006906.0,5.182600140359906,700759793.6182389,2.920983759340966,5.33
2023-10-05,65063059.8795305,0.6808176762234899,644902986.447903,22111233.836758822,53051420.0,5.182411407444673,700778850.8050746,3.4286139623180403,5.33
2023-10-06,64959545.64017349,0.66786290188835,632366699.6861655,16274698.123167692,53430603.0,5.181457875162879,700822751.34083,2.573617195725928,5.33
2023-10-07,65487757.44478614,0.6796051774701559,643359034.4980391,17093414.677895006,53559184.0,5.178676489147434,700889713.2749356,2.656901319685611,5.33
2023-10-08,64947785.16000768,0.6762502980454177,639806050.3506851,14506822.150379607,53614236.0,5.176767490451593,700984132.551432,2.267378081596485,5.33
