Date,TVL,price,market_cap,total_volume,StablesMCap,StakingRewards,StakedAmount,Liquidity,InterestRate
2024-04-01,944304693.7054232,1.9144998437891068,2351239534.320778,272606401.6085821,361222599.0,3.5980193387814565,8288063066.552208,11.594156938473397,5.33
2024-04-02,958424965.4417176,1.941135998579545,2516387528.943085,652835925.6813638,360499873.0,3.5999818797117618,8284781886.375798,25.943377884866692,5.33
2024-04-03,920263888.6983552,1.734495782692862,2250778904.3761377,517739675.588129,357203287.0,3.593356767897588,8293212208.597474,23.002689183797646,5.33
2024-04-04,887903027.9932754,1.672238227007739,2169033606.092396,329896607.4427915,353370805.0,3.590832245284049,8294841280.291014,15.209382026916307,5.33
2024-04-05,888306050.4207418,1.6827089375088369,2178119676.894453,234585123.1497349,348482621.0,3.5913420474889026,8295979329.717229,10.770075016456609,5.33
2024-04-06,871583966.194613,1.6129233966432004,2091578232.2283008,245883220.31093693,346365167.0,3.595643944772299,8281722509.307599,11.755870113879546,5.33
2024-04-07,888883984.703549,1.6260148160227106,2109704814.3033547,133900124.91702469,347031943.0,3.6205797808654654,8284783639.328051,6.346865400752276,5.33
2024-04-08,891970599.9401511,1.63986315119251,2125161137.943744,171250397.94859144,344816867.0,3.5967229412929553,8288875474.310692,8.05823120378953,5.33
2024-04-09,928404433.1794314,1.711804984340476,2218776830.263465,212388954.1492583,345814886.0,3.5960072994321073,8291905372.838678,9.572344151621527,5.33
2024-04-10,920206486.2935296,1.5778194781661925,2051277241.5726123,242159120.0227506,349913945.0,3.592811862019807,8296981438.537307,11.805284781354041,5.33
2024-04-11,905505840.1687236,1.5192119208962822,1969237190.655728,290529122.9880146,346550090.0,3.590117099517334,8299540302.336408,14.753383917722603,5.33
2024-04-12,906019272.7534076,1.4903385521447636,1931685533.5469697,221833691.9029494,344970482.0,3.5934024948066536,8289736687.5561075,11.483944361048113,5.33
2024-04-13,797366320.1555966,1.243465067516236,1610957511.1094377,447344949.870144,332677149.0,3.597154214386775,8294849511.093639,27.76888569594027,5.33
2024-04-14,723753512.1157318,1.0700425330096628,1388542531.4851274,526672232.5190252,326014138.0,3.5992784349987974,8298403782.594867,37.92985958850814,5.33
2024-04-15,776111863.3381501,1.1975679662792138,1553138021.239669,359741502.0053086,322897672.0,3.5957629300057428,8308535098.22925,23.1622365228155,5.33
2024-04-16,775142515.9015993,1.1718189376587662,1514581675.2346177,359251739.51665366,322647839.0,3.590843943714665,8303236218.452588,23.71953559130467,5.33
2024-04-17,805930433.9770745,1.2254515897991909,1590823143.3900394,311456053.2015484,320538317.0,3.5882562031056047,8306455574.476561,19.578295330669913,5.33
2024-04-18,837233520.2375253,1.2570644602092185,1629545156.1070805,388052883.84904414,324745630.0,3.5904237256832756,8307307522.52299,23.813570455211398,5.33
2024-04-19,825051639.7375319,1.2513734325310577,1624032733.921128,270663739.4468088,325673877.0,3.598134186300592,8294669858.829974,16.66615049028647,5.33
2024-04-20,877743090.0619751,1.3387442694209748,1735116947.9900107,351659563.9861858,327329940.0,3.593319221776482,8299442653.0863,20.267196651704328,5.33
2024-04-21,907319927.160918,1.429473534115494,1852584916.483604,197310260.5147175,328926415.0,3.589703038978096,8302387660.724267,10.65053800012755,5.33
