Date,TVL,price,market_cap,total_volume,StablesMCap,StakingRewards,StakedAmount,Liquidity,InterestRate
2023-06-15,877630836.876545,14.511891316589251,5789069977.260347,327310831.82671124,1532922934.0,6.7803345570636315,386899186.2946513,5.653944987923771,5.07
2023-06-16,881595735.9274322,14.741774826096671,5880524857.505803,371929576.69780713,1520262082.0,6.790982203526884,386903291.93409085,6.324768378847723,5.08
2023-06-17,887645013.8216314,15.305652843805758,6109552126.06054,256057658.1759769,1528892476.0,6.790982203526884,386903291.93409085,4.19110358488886,5.08
2023-06-18,898982466.9290216,15.626354272653252,6246219926.833057,218008809.31199145,1528485758.0,7.802413765548251,386903291.93409085,3.4902518941968435,5.08
2023-06-19,901364787.5118996,15.434485233897272,6170109454.954071,155673889.3726953,1525739658.0,7.802413765548251,386903291.93409085,2.523032865287381,5.08
2023-06-20,908213185.7705336,16.038762253116875,6382655003.177078,150009939.35791972,1517177007.0,6.781158293523067,388090466.8800857,2.350274913546943,5.07
2023-06-21,915349925.138903,16.625143403026637,6629964493.675703,248748774.3427503,1520377378.0,6.781158293523067,388090466.8800857,3.751886975865871,5.07
2023-06-22,948615591.8257515,17.263202092310653,6903161332.170283,315268431.8778776,1523111930.0,6.781158293523067,388090466.8800857,4.567015266015236,5.07
2023-06-23,921543484.716608,16.645392580230443,6663990154.562925,295506781.44293725,1547656805.0,6.791135899354376,389459101.3234346,4.434382023217722,5.07
2023-06-24,936363586.1095682,17.100927585909893,6825331675.927217,328345333.92381984,1548570648.0,6.805557637071981,389209507.75946033,4.810686857634861,5.07
